baths,baths_1qtr,baths_3qtr,baths_full,baths_half,beds,garage,lot_sqft,sqft,stories,year_built,price_reduced_amount,latitude,longitude,sub_type_townhouse,type_condo_townhome_rowhome_coop,type_condos,type_duplex_triplex,type_land,type_mobile,type_multi_family,type_single_family,type_townhomes,is_price_reduced_True
2.0,0.0,1.0,1.0,0.0,3.0,1.0,5053.0,1640.0,1.0,1922.0,5000.0,44.957923,-93.027189,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,4726.0,1284.0,1.0,1989.0,0.0,38.461264,-121.360817,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,2.0,2.0,8018.0,1156.0,1.0,1979.0,16000.0,33.637633,-112.163053,0,0,0,0,0,0,0,1,0,0
4.0,0.0,0.0,4.0,0.0,9.0,0.0,3641.0,5119.0,6.0,1905.0,0.0,42.28257,-71.07209,0,0,0,0,0,0,1,0,0,0
1.0,0.0,0.0,1.0,0.0,2.0,2.0,8276.0,918.0,1.0,1955.0,0.0,43.610912,-116.246591,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,1.0,7841.0,2002.0,1.0,1950.0,0.0,43.050783,-89.44224,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,3049.0,1440.0,2.0,1930.0,0.0,41.834039,-71.43862,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,1002.0,840.0,1.0,1961.0,0.0,33.765448,-84.340178,0,0,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,10633.0,800.0,1.0,1972.0,0.0,35.666332,-105.990416,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,0.0,6534.0,999.0,1.0,1964.0,0.0,34.680246,-92.328324,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,2.0,2.0,5850.0,1334.0,2.0,1986.0,0.0,30.388918,-91.185019,1,0,0,0,0,0,0,0,1,0
3.0,0.0,0.0,2.0,1.0,2.0,1.0,2526.0,1517.0,2.0,2020.0,8000.0,38.208648,-84.817319,1,0,0,0,0,0,0,0,1,0
8.0,0.0,0.0,6.0,2.0,5.0,2.0,266587.0,9571.0,4.0,1997.0,345000.0,38.932517,-76.48101,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,4922.0,1076.0,1.0,1942.0,0.0,42.713253,-84.569835,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,4.0,0.0,2461.0,1380.0,3.0,1925.0,0.0,40.224596,-74.727233,1,0,0,0,0,0,0,0,1,0
5.0,0.0,0.0,2.0,3.0,3.0,2.0,3485.0,2660.0,2.0,1979.0,0.0,43.602397,-116.176432,1,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,751.0,725.0,1.0,1981.0,8000.0,33.642135,-112.132929,0,0,0,0,0,0,0,0,0,0
4.0,0.0,0.0,2.0,2.0,3.0,2.0,1742.0,1930.0,2.0,1981.0,10000.0,43.65243,-116.261039,1,0,0,0,0,0,0,0,1,0
3.0,0.0,0.0,2.0,1.0,3.0,3.0,54014.0,3400.0,1.0,1978.0,10000.0,35.550014,-105.920106,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,2.0,1.0,7405.0,1110.0,1.0,1920.0,0.0,39.750198,-86.252313,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,950.0,0.0,1969.0,0.0,58.386651,-134.649067,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,1.0,1.0,2.0,1.0,4400.0,720.0,1.0,1947.0,0.0,44.957051,-93.028455,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,9962.0,1469.0,1.0,1974.0,24600.0,30.37685,-97.700399,0,0,0,0,0,0,0,1,0,0
2.0,0.0,1.0,1.0,0.0,3.0,2.0,7808.0,2086.0,1.0,1974.0,0.0,40.76429,-96.689992,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,5189.0,1252.0,1.0,1920.0,3200.0,39.791673,-89.657237,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,3180.0,1575.0,2.0,1985.0,0.0,33.60501,-84.442834,1,0,0,0,0,0,0,0,1,0
3.0,0.0,0.0,3.0,0.0,4.0,3.0,10454.0,2722.0,2.0,1993.0,25000.0,43.650586,-116.323272,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1080.0,1.0,1981.0,0.0,39.750806,-104.995858,0,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,986198.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1102.0,1.0,1880.0,10000.0,41.758762,-72.673042,0,0,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,2.0,2.0,6447.0,804.0,0.0,1917.0,5100.0,41.615836,-93.60502,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,3.0,32670.0,2758.0,1.0,2017.0,0.0,46.655568,-111.903781,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,7754.0,864.0,1.0,1954.0,0.0,37.461208,-77.447536,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,837.0,1.0,1964.0,20000.0,40.765328,-111.855058,0,0,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,3.0,1.0,8337.0,1457.0,1.0,1979.0,6000.0,38.559233,-92.291309,0,0,0,0,0,0,0,1,0,1
2.0,0.0,0.0,2.0,0.0,2.0,1.0,175011.0,1379.0,2.0,1972.0,9000.0,37.54007,-77.519647,0,0,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,640.0,643.0,1.0,1910.0,0.0,42.337505,-71.070213,0,0,1,0,0,0,0,0,0,0
3.0,0.0,0.0,3.0,0.0,4.0,2.0,3267.0,2148.0,2.0,2019.0,0.0,38.639034,-121.515321,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,1.0,11326.0,1404.0,1.0,1959.0,10000.0,43.06686,-89.468021,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,2.0,2.0,1363.0,1364.0,3.0,1983.0,15000.0,33.725148,-84.444963,0,0,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,8125.0,1000.0,1.0,0.0,6000.0,38.198555,-84.847106,0,0,0,0,0,0,0,1,0,0
6.0,0.0,0.0,6.0,0.0,12.0,0.0,6534.0,5100.0,0.0,1910.0,0.0,41.739765,-72.676636,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,2.0,0.0,6.0,0.0,1742.0,2400.0,0.0,1890.0,11000.0,42.644671,-73.76921,0,0,0,0,0,0,1,0,0,0
3.0,0.0,0.0,2.0,1.0,4.0,2.0,48979.0,3128.0,2.0,1985.0,0.0,30.301336,-97.833927,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,7444.0,1961.0,1.0,1998.0,21000.0,30.427407,-97.694016,0,0,0,0,0,0,0,1,0,0
4.0,0.0,0.0,4.0,0.0,9.0,0.0,4278.0,4278.0,0.0,1930.0,0.0,41.82111,-71.391727,0,0,0,0,0,0,1,0,0,0
1.0,0.0,0.0,1.0,0.0,3.0,1.0,8712.0,1302.0,1.0,1981.0,0.0,39.653836,-86.106428,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,5663.0,1560.0,0.0,0.0,0.0,38.360796,-81.632232,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,2.0,2.0,6970.0,1346.0,1.0,1979.0,0.0,43.565407,-116.161028,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,2.0,2.0,8930.0,1363.0,1.0,2008.0,9000.0,33.865093,-84.472209,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,5528.0,1350.0,1.0,1993.0,0.0,33.298709,-111.993051,0,0,0,0,0,0,0,1,0,0
5.0,0.0,0.0,4.0,1.0,5.0,2.0,6098.0,3314.0,2.0,2015.0,0.0,34.777397,-92.337833,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1548.0,1.0,2005.0,0.0,40.27922,-76.798939,0,0,1,0,0,0,0,0,0,0
4.0,0.0,0.0,3.0,1.0,4.0,2.0,6098.0,3106.0,2.0,1928.0,20000.0,44.9255,-93.18896,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,436.0,1400.0,1.0,1999.0,0.0,40.761452,-111.938499,0,0,0,0,0,1,0,0,0,0
2.0,0.0,0.0,2.0,0.0,4.0,0.0,8470.0,1690.0,4.0,1960.0,0.0,38.962815,-76.4967,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,10890.0,1804.0,1.0,1984.0,5000.0,32.351898,-86.232662,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,6621.0,2434.0,1.0,2004.0,45000.0,35.589783,-105.998011,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,6098.0,1624.0,1.0,1998.0,0.0,30.597784,-84.246864,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1991.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
2.0,0.0,2.0,0.0,0.0,3.0,2.0,11413.0,2122.0,1.0,1948.0,0.0,44.924955,-93.150433,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3916.0,0.0,0.0,0.0,0.0,41.829426,-71.459788,0,0,0,0,1,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,2.0,2.0,4356.0,1896.0,2.0,1991.0,0.0,35.690797,-105.923032,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,0.0,40946.0,1865.0,1.0,1977.0,25100.0,30.554549,-84.221002,0,0,0,0,0,0,0,1,0,0
3.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2195.0,1.0,1976.0,45000.0,40.773801,-111.89229,0,0,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,1307.0,1158.0,2.0,1920.0,0.0,40.233187,-74.731259,1,0,0,0,0,0,0,0,1,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,8712.0,2057.0,2.0,1997.0,0.0,35.911607,-78.748414,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,6490.0,882.0,2.0,1900.0,0.0,44.923423,-93.094097,0,0,0,0,0,0,0,1,0,0
2.0,0.0,1.0,1.0,0.0,0.0,2.0,12589.0,1440.0,0.0,1978.0,0.0,41.618549,-93.543662,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,2.0,0.0,4.0,0.0,6887.0,1411.0,1.0,1956.0,4000.0,33.400369,-112.039956,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,131116.0,0.0,0.0,0.0,0.0,37.456369,-77.246928,0,0,0,0,1,0,0,0,0,0
3.0,0.0,0.0,3.0,0.0,3.0,2.0,4561.0,1533.0,1.0,2018.0,27500.0,30.153536,-97.755736,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,5.0,0.0,3200.0,1810.0,0.0,1925.0,0.0,42.267658,-71.103255,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,10285.0,1464.0,1.0,1962.0,2500.0,35.473807,-97.650051,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,1.0,7440.0,1628.0,1.0,1963.0,0.0,35.475498,-97.639802,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920.0,0.0,0.0,0.0,0.0,39.162104,-119.75962,0,0,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920.0,0.0,0.0,0.0,0.0,39.162104,-119.75962,0,0,0,0,1,0,0,0,0,0
3.0,0.0,1.0,2.0,0.0,3.0,2.0,3478.0,2424.0,1.0,2003.0,0.0,40.747612,-96.669242,1,0,0,0,0,0,0,0,1,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,2660.0,2.0,1976.0,0.0,34.657293,-92.433815,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,6882.0,938.0,0.0,1911.0,191000.0,41.610313,-93.575457,0,0,0,0,0,0,0,1,0,1
4.0,0.0,0.0,2.0,2.0,2.0,1.0,871.0,1581.0,0.0,1984.0,0.0,40.063992,-83.081957,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,4.0,0.0,3049.0,2006.0,0.0,0.0,0.0,38.371032,-81.658894,0,0,0,0,0,0,0,1,0,0
2.0,0.0,1.0,1.0,0.0,4.0,1.0,7449.0,1398.0,1.0,1957.0,0.0,44.953827,-93.03689,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,4.0,2.0,7754.0,1493.0,1.0,1963.0,0.0,44.954748,-93.031865,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,5663.0,1209.0,1.0,1923.0,0.0,39.771068,-89.648138,0,0,0,0,0,0,0,1,0,0
6.0,0.0,0.0,5.0,1.0,5.0,2.0,10454.0,4364.0,2.0,2004.0,25000.0,35.926149,-78.567521,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1184.0,2.0,1988.0,0.0,35.69072,-105.934393,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,2.0,6098.0,1872.0,2.0,1929.0,0.0,43.099795,-89.347261,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,5706.0,1133.0,1.0,1953.0,0.0,44.972767,-93.125436,0,0,0,0,0,0,0,1,0,0
2.0,0.0,1.0,1.0,0.0,2.0,0.0,3790.0,1076.0,1.0,1980.0,0.0,35.685564,-105.968112,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,1.0,7405.0,1000.0,0.0,1965.0,0.0,42.668098,-73.823089,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,6098.0,1020.0,0.0,1953.0,19000.0,42.672556,-73.814453,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,6.0,0.0,2178.0,2736.0,0.0,1895.0,0.0,41.756281,-72.688479,0,0,0,0,0,0,1,0,0,0
3.0,0.0,0.0,2.0,1.0,3.0,1.0,1742.0,1140.0,2.0,2021.0,0.0,39.132343,-119.766549,0,0,0,0,0,0,0,1,0,0
4.0,0.0,0.0,3.0,1.0,3.0,4.0,21970.0,4182.0,1.0,2007.0,0.0,39.133017,-75.600649,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,0.0,8472.0,1481.0,1.0,1952.0,0.0,37.569347,-77.409901,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,436.0,714.0,3.0,2001.0,0.0,40.764186,-111.90148,0,0,1,0,0,0,0,0,0,0
3.0,0.0,0.0,2.0,1.0,4.0,2.0,10019.0,2197.0,0.0,1997.0,0.0,44.879966,-123.006262,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,1.0,7500.0,797.0,1.0,1951.0,0.0,39.69399,-105.050391,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,4.0,3.0,7841.0,2489.0,2.0,1999.0,20000.0,43.658023,-116.360672,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,4004.0,1.0,2007.0,30900.0,38.187513,-84.790193,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,837.0,1.0,1964.0,20000.0,40.765328,-111.855058,0,0,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,2.0,2.0,7200.0,1984.0,2.0,1950.0,0.0,38.571904,-121.448083,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,8050.0,1793.0,1.0,1943.0,0.0,33.477919,-112.081483,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,4.0,0.0,22651.0,3137.0,1.0,1989.0,15500.0,32.348511,-86.144541,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,22651.0,2590.0,1.0,1970.0,10000.0,30.409578,-84.290225,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,0.0,15028.0,799.0,2.0,1978.0,0.0,41.559592,-93.618449,0,0,0,0,0,0,0,1,0,0
4.0,0.0,0.0,4.0,0.0,6.0,0.0,33105.0,4148.0,1.0,1986.0,0.0,39.004569,-76.550551,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,6621.0,2434.0,1.0,2004.0,45000.0,35.589783,-105.998011,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,714.0,1.0,1931.0,30000.0,39.73327,-104.978407,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,8050.0,1793.0,1.0,1943.0,0.0,33.477919,-112.081483,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,2.0,7200.0,2156.0,2.0,1965.0,5000.0,35.389028,-97.556508,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,119790.0,2625.0,2.0,1994.0,14000.0,35.539225,-105.889925,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,2.0,14375.0,1034.0,2.0,1975.0,0.0,41.55232,-93.585129,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,4.0,0.0,22651.0,3137.0,1.0,1989.0,15500.0,32.348511,-86.144541,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,3.0,0.0,2178.0,2850.0,0.0,1900.0,0.0,42.649052,-73.767082,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,131116.0,0.0,0.0,0.0,0.0,37.456369,-77.246928,0,0,0,0,1,0,0,0,0,0
4.0,0.0,0.0,3.0,1.0,3.0,1.0,18731.0,2470.0,2.0,1940.0,19950.0,37.584369,-77.442878,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,4.0,0.0,1530.0,1269.0,3.0,1910.0,0.0,40.203251,-74.749635,1,0,0,0,0,0,0,0,1,0
2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1041.0,1.0,1999.0,20000.0,39.735613,-104.993801,0,0,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,10220.0,1064.0,1.0,1951.0,0.0,39.165561,-75.513956,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2349.0,0.0,1900.0,0.0,40.205608,-74.74731,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,2.0,0.0,2.0,0.0,2657.0,920.0,1.0,1985.0,29000.0,30.240381,-97.782936,0,0,1,0,0,0,0,0,0,0
3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1280.0,2.0,2006.0,0.0,35.663895,-105.958741,0,0,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,682.0,578.0,1.0,1974.0,0.0,35.654785,-105.944979,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,11875.0,2250.0,1.0,1957.0,20000.0,30.438649,-91.154148,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,64992.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,43560.0,2652.0,1.0,0.0,0.0,38.268757,-84.866074,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,19115.0,1713.0,2.0,1961.0,0.0,38.997288,-76.529406,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,4090.0,2535.0,2.0,1900.0,0.0,37.537041,-77.418671,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,13068.0,2682.0,1.0,1968.0,0.0,43.043409,-89.487863,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,39640.0,1332.0,1.0,1944.0,10000.0,37.550899,-77.300875,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,2178.0,1376.0,3.0,1897.0,0.0,40.205261,-74.742237,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,9000.0,1612.0,1.0,1965.0,0.0,39.043057,-76.445718,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.021505,-81.010152,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,4.0,2.0,10019.0,2197.0,0.0,1997.0,0.0,44.879966,-123.006262,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,1.0,6098.0,1204.0,2.0,1993.0,5000.0,39.932802,-83.14602,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,0.0,15028.0,799.0,2.0,1978.0,0.0,41.559592,-93.618449,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,1.0,6229.0,672.0,0.0,1949.0,0.0,41.632146,-93.660162,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,1.0,7405.0,1061.0,0.0,2002.0,0.0,42.731344,-73.846205,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,3.0,8940.0,2176.0,1.0,2011.0,0.0,33.357118,-112.066415,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,4.0,2.0,47916.0,1850.0,2.0,1963.0,10000.0,39.153664,-75.555685,0,0,0,0,0,0,0,1,0,0
3.0,0.0,1.0,2.0,0.0,5.0,4.0,10019.0,4244.0,3.0,1997.0,152000.0,40.784347,-111.8552,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,1.0,3485.0,1038.0,1.0,1940.0,0.0,39.863624,-86.13853,0,0,0,0,0,0,0,1,0,0
5.0,0.0,0.0,4.0,1.0,5.0,2.0,25265.0,3791.0,2.0,1964.0,26000.0,33.831736,-84.351097,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,9583.0,2341.0,2.0,1995.0,0.0,40.307146,-76.863221,0,0,0,0,0,0,0,1,0,0
4.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,2030.0,1.0,1984.0,0.0,38.223457,-84.840039,0,0,0,0,0,0,1,0,0,0
3.0,0.0,0.0,3.0,0.0,5.0,0.0,17424.0,0.0,2.0,1980.0,0.0,33.871545,-84.222232,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,2.0,3920.0,1431.0,1.0,1978.0,0.0,43.044141,-89.411851,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,2.0,14375.0,1034.0,2.0,1975.0,0.0,41.55232,-93.585129,0,0,0,0,0,0,0,1,0,0
3.0,0.0,2.0,1.0,0.0,6.0,2.0,6970.0,2830.0,2.0,1988.0,0.0,40.639056,-111.999023,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,1.0,13464.0,1341.0,1.0,1956.0,0.0,37.537167,-77.371971,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2444.0,755.0,1.0,1976.0,0.0,38.578418,-121.407815,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,1.0,1.0,3.0,0.0,4792.0,1354.0,2.0,1922.0,0.0,42.727811,-84.534678,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,1925.0,840.0,2.0,1925.0,0.0,40.223132,-74.742582,1,0,0,0,0,0,0,0,1,0
2.0,0.0,0.0,1.0,1.0,3.0,0.0,3825.0,1232.0,2.0,2001.0,0.0,41.814981,-71.417503,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,1.0,6970.0,1514.0,1.0,1962.0,34000.0,43.621685,-116.307147,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,8276.0,1416.0,1.0,1987.0,0.0,30.164579,-97.736646,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,3.0,2.0,4561.0,1533.0,1.0,2018.0,27500.0,30.153536,-97.755736,0,0,0,0,0,0,0,1,0,0
4.0,0.0,0.0,4.0,0.0,4.0,0.0,6970.0,3724.0,2.0,2016.0,0.0,34.770779,-92.33378,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,9845.0,1761.0,2.0,2008.0,0.0,41.641282,-93.658775,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,8712.0,2153.0,2.0,2006.0,0.0,43.03574,-89.296209,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,0.0,10181.0,1965.0,2.0,2019.0,0.0,39.098375,-75.400823,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,1.0,2.0,3.0,2.0,871.0,1296.0,2.0,1972.0,7900.0,39.936687,-83.147791,0,0,1,0,0,0,0,0,0,0
4.0,0.0,0.0,3.0,1.0,4.0,3.0,14375.0,3825.0,2.0,2014.0,18000.0,35.332277,-97.557462,0,0,0,0,0,0,0,1,0,0
4.0,0.0,0.0,3.0,1.0,4.0,3.0,51401.0,2734.0,2.0,2018.0,25000.0,35.633753,-78.710347,0,0,0,0,0,0,0,1,0,0
4.0,0.0,0.0,3.0,1.0,3.0,2.0,1307.0,0.0,3.0,2019.0,0.0,33.920727,-84.376717,1,0,0,0,0,0,0,0,1,0
3.0,0.0,1.0,1.0,1.0,4.0,2.0,8560.0,2754.0,2.0,1972.0,25100.0,39.637495,-104.886344,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,4.0,2.0,47916.0,1850.0,2.0,1963.0,10000.0,39.153664,-75.555685,0,0,0,0,0,0,0,1,0,0
